"RecordNumber","Zipcode","ZipCodeType","City","State","LocationType","Lat","Long","Xaxis","Yaxis","Zaxis","WorldRegion","Country","LocationText","Location","Decommisioned","TaxReturnsFiled","EstimatedPopulation","TotalWages","Notes"
81291,"70883","UNIQUE","BATON ROUGE","LA","PRIMARY",30.44,-91.18,-0.01,-0.86,0.50,"NA","US","Baton Rouge, LA","NA-US-LA-BATON ROUGE","true",,,,"Converted Decommisioned Zipcodes"
81292,"71208","UNIQUE","MONROE","LA","PRIMARY",32.49,-92.07,-0.03,-0.84,0.53,"NA","US","Monroe, LA","NA-US-LA-MONROE","true",,,,"Converted Decommisioned Zipcodes"
81293,"71208","UNIQUE","STATE FARM INSURANCE","LA","NOT ACCEPTABLE",32.49,-92.07,-0.03,-0.84,0.53,"NA","US","State Farm Insurance, LA","NA-US-LA-STATE FARM INSURANCE","true",,,,"Converted Decommisioned Zipcodes"
81294,"71768","STANDARD","URBANA","AR","ACCEPTABLE",33.10,-92.49,-0.03,-0.83,0.54,"NA","US","Urbana, AR","NA-US-AR-URBANA","true",,,,"Converted Decommisioned Zipcodes"
81295,"71768","STANDARD","EL DORADO","AR","PRIMARY",33.10,-92.49,-0.03,-0.83,0.54,"NA","US","El Dorado, AR","NA-US-AR-EL DORADO","true",,,,"Converted Decommisioned Zipcodes"
81296,"71844","PO BOX","LANEBURG","AR","PRIMARY",33.68,-93.34,-0.04,-0.83,0.55,"NA","US","Laneburg, AR","NA-US-AR-LANEBURG","true",,,,"Converted Decommisioned Zipcodes"
81297,"71951","STANDARD","HOT SPRINGS","AR","ACCEPTABLE",34.50,-93.05,-0.04,-0.82,0.56,"NA","US","Hot Springs, AR","NA-US-AR-HOT SPRINGS","true",,,,"Converted Decommisioned Zipcodes"
81298,"71951","STANDARD","HOT SPRINGS NATIONAL PARK","AR","PRIMARY",34.50,-93.05,-0.04,-0.82,0.56,"NA","US","Hot Springs National Park, AR","NA-US-AR-HOT SPRINGS NATIONAL PARK","true",,,,"Converted Decommisioned Zipcodes"
81299,"72189","UNIQUE","AMERICAN GREETING CARD","AR","NOT ACCEPTABLE",35.25,-91.20,-0.01,-0.81,0.57,"NA","US","American Greeting Card, AR","NA-US-AR-AMERICAN GREETING CARD","true",,,,"Converted Decommisioned Zipcodes"
81300,"72189","UNIQUE","MC CRORY","AR","PRIMARY",35.25,-91.20,-0.01,-0.81,0.57,"NA","US","Mc Crory, AR","NA-US-AR-MC CRORY","true",,,,"Converted Decommisioned Zipcodes"
81301,"72198","STANDARD","N LITTLE ROCK","AR","ACCEPTABLE",34.77,-92.27,-0.03,-0.82,0.57,"NA","US","N Little Rock, AR","NA-US-AR-N LITTLE ROCK","true",,,,"Converted Decommisioned Zipcodes;  Historical ZipCodeType from various website"
81302,"72198","STANDARD","SCHOLASTIC PARCELS","AR","ACCEPTABLE",34.77,-92.27,-0.03,-0.82,0.57,"NA","US","Scholastic Parcels, AR","NA-US-AR-SCHOLASTIC PARCELS","true",,,,"Converted Decommisioned Zipcodes;  Historical ZipCodeType from various website"
81303,"72198","STANDARD","NORTH LITTLE ROCK","AR","PRIMARY",34.77,-92.27,-0.03,-0.82,0.57,"NA","US","North Little Rock, AR","NA-US-AR-NORTH LITTLE ROCK","true",,,,"Converted Decommisioned Zipcodes;  Historical ZipCodeType from various website"
81304,"72439","STANDARD","WALNUT RIDGE","AR","ACCEPTABLE",36.07,-90.74,-0.01,-0.80,0.58,"NA","US","Walnut Ridge, AR","NA-US-AR-WALNUT RIDGE","true",,,,"Converted Decommisioned Zipcodes"
81305,"72439","STANDARD","LIGHT","AR","PRIMARY",36.07,-90.74,-0.01,-0.80,0.58,"NA","US","Light, AR","NA-US-AR-LIGHT","true",,,,"Converted Decommisioned Zipcodes"
81306,"73094","STANDARD","WASHITA","OK","PRIMARY",35.10,-98.34,-0.11,-0.80,0.57,"NA","US","Washita, OK","NA-US-OK-WASHITA","true",,,,"Converted Decommisioned Zipcodes"
81307,"73193","UNIQUE","OKLAHOMA CITY","OK","PRIMARY",35.45,-97.51,-0.10,-0.80,0.58,"NA","US","Oklahoma City, OK","NA-US-OK-OKLAHOMA CITY","true",,,,"Converted Decommisioned Zipcodes"
81308,"73193","UNIQUE","STANDARD LIFE AND ACCIDENT","OK","NOT ACCEPTABLE",35.45,-97.51,-0.10,-0.80,0.58,"NA","US","Standard Life And Accident, OK","NA-US-OK-STANDARD LIFE AND ACCIDENT","true",,,,"Converted Decommisioned Zipcodes"
81309,"73197","UNIQUE","OKLAHOMA CITY","OK","PRIMARY",35.46,-97.51,-0.10,-0.80,0.58,"NA","US","Oklahoma City, OK","NA-US-OK-OKLAHOMA CITY","true",,,,"Converted Decommisioned Zipcodes"
81310,"73197","UNIQUE","SOUTHWESTERN BELL TELE CO","OK","NOT ACCEPTABLE",35.46,-97.51,-0.10,-0.80,0.58,"NA","US","Southwestern Bell Tele Co, OK","NA-US-OK-SOUTHWESTERN BELL TELE CO","true",,,,"Converted Decommisioned Zipcodes"
81311,"73198","UNIQUE","OKLAHOMA CITY","OK","PRIMARY",35.52,-97.56,-0.10,-0.80,0.58,"NA","US","Oklahoma City, OK","NA-US-OK-OKLAHOMA CITY","true",,,,"Converted Decommisioned Zipcodes"
81312,"73198","UNIQUE","USPS OKLAHOMA DIST","OK","NOT ACCEPTABLE",35.52,-97.56,-0.10,-0.80,0.58,"NA","US","Usps Oklahoma Dist, OK","NA-US-OK-USPS OKLAHOMA DIST","true",,,,"Converted Decommisioned Zipcodes"
81313,"73199","UNIQUE","OKLAHOMA CITY","OK","PRIMARY",35.45,-97.51,-0.10,-0.80,0.58,"NA","US","Oklahoma City, OK","NA-US-OK-OKLAHOMA CITY","true",,,,"Converted Decommisioned Zipcodes"
81314,"73199","UNIQUE","BANK OF AMERICA","OK","NOT ACCEPTABLE",35.45,-97.51,-0.10,-0.80,0.58,"NA","US","Bank Of America, OK","NA-US-OK-BANK OF AMERICA","true",,,,"Converted Decommisioned Zipcodes"
81315,"73451","STANDARD","ARDMORE","OK","PRIMARY",34.17,-97.14,-0.10,-0.82,0.56,"NA","US","Ardmore, OK","NA-US-OK-ARDMORE","true",,,,"Converted Decommisioned Zipcodes"
81316,"73454","STANDARD","ARDMORE","OK","PRIMARY",34.17,-97.14,-0.10,-0.82,0.56,"NA","US","Ardmore, OK","NA-US-OK-ARDMORE","true",,,,"Converted Decommisioned Zipcodes"
81317,"74183","UNIQUE","SHELL OIL BOX 150","OK","NOT ACCEPTABLE",36.06,-95.94,-0.08,-0.80,0.58,"NA","US","Shell Oil Box 150, OK","NA-US-OK-SHELL OIL BOX 150","true",,,,"Converted Decommisioned Zipcodes"
81318,"74183","UNIQUE","TULSA","OK","PRIMARY",36.06,-95.94,-0.08,-0.80,0.58,"NA","US","Tulsa, OK","NA-US-OK-TULSA","true",,,,"Converted Decommisioned Zipcodes"
81319,"74184","UNIQUE","SHELL OIL BOX 160","OK","NOT ACCEPTABLE",36.06,-95.94,-0.08,-0.80,0.58,"NA","US","Shell Oil Box 160, OK","NA-US-OK-SHELL OIL BOX 160","true",,,,"Converted Decommisioned Zipcodes"
81320,"74184","UNIQUE","TULSA","OK","PRIMARY",36.06,-95.94,-0.08,-0.80,0.58,"NA","US","Tulsa, OK","NA-US-OK-TULSA","true",,,,"Converted Decommisioned Zipcodes"
81321,"74189","UNIQUE","ABUMPS","OK","NOT ACCEPTABLE",36.15,-95.99,-0.08,-0.80,0.58,"NA","US","Abumps, OK","NA-US-OK-ABUMPS","true",,,,"Converted Decommisioned Zipcodes"
81322,"74189","UNIQUE","TULSA","OK","PRIMARY",36.15,-95.99,-0.08,-0.80,0.58,"NA","US","Tulsa, OK","NA-US-OK-TULSA","true",,,,"Converted Decommisioned Zipcodes"
81323,"74194","UNIQUE","FIRST NATL BANK MAIL SERVICE","OK","NOT ACCEPTABLE",36.15,-95.99,-0.08,-0.80,0.58,"NA","US","First Natl Bank Mail Service, OK","NA-US-OK-FIRST NATL BANK MAIL SERVICE","true",,,,"Converted Decommisioned Zipcodes"
81324,"74194","UNIQUE","TULSA","OK","PRIMARY",36.15,-95.99,-0.08,-0.80,0.58,"NA","US","Tulsa, OK","NA-US-OK-TULSA","true",,,,"Converted Decommisioned Zipcodes"
81325,"74542","STANDARD","ATOKA","OK","PRIMARY",34.38,-96.12,-0.08,-0.82,0.56,"NA","US","Atoka, OK","NA-US-OK-ATOKA","true",,,,"Converted Decommisioned Zipcodes"
81326,"74542","STANDARD","FARRIS","OK","ACCEPTABLE",34.38,-96.12,-0.08,-0.82,0.56,"NA","US","Farris, OK","NA-US-OK-FARRIS","true",,,,"Converted Decommisioned Zipcodes"
81327,"75037","UNIQUE","IRVING","TX","PRIMARY",32.78,-96.80,-0.09,-0.83,0.54,"NA","US","Irving, TX","NA-US-TX-IRVING","true",,,,"Converted Decommisioned Zipcodes"
81328,"75037","UNIQUE","NEIMAN MARCUS","TX","ACCEPTABLE",32.78,-96.80,-0.09,-0.83,0.54,"NA","US","Neiman Marcus, TX","NA-US-TX-NEIMAN MARCUS","true",,,,"Converted Decommisioned Zipcodes"
81329,"75245","STANDARD","DALLAS","TX","PRIMARY",32.82,-96.83,-0.10,-0.83,0.54,"NA","US","Dallas, TX","NA-US-TX-DALLAS","true",,,,"Converted Decommisioned Zipcodes"
81330,"75258","STANDARD","DALLAS","TX","PRIMARY",32.80,-96.88,-0.10,-0.83,0.54,"NA","US","Dallas, TX","NA-US-TX-DALLAS","true",,,,"Converted Decommisioned Zipcodes"
81331,"75286","UNIQUE","DALLAS","TX","PRIMARY",32.78,-96.80,-0.09,-0.83,0.54,"NA","US","Dallas, TX","NA-US-TX-DALLAS","true",,,,"Converted Decommisioned Zipcodes"
81332,"75286","UNIQUE","REPUBLIC BANK","TX","NOT ACCEPTABLE",32.78,-96.80,-0.09,-0.83,0.54,"NA","US","Republic Bank, TX","NA-US-TX-REPUBLIC BANK","true",,,,"Converted Decommisioned Zipcodes"
81333,"75310","UNIQUE","DALLAS","TX","PRIMARY",32.78,-96.80,-0.09,-0.83,0.54,"NA","US","Dallas, TX","NA-US-TX-DALLAS","true",,,,"Converted Decommisioned Zipcodes"
81334,"75310","UNIQUE","TEXAS POWER LIGHT","TX","NOT ACCEPTABLE",32.78,-96.80,-0.09,-0.83,0.54,"NA","US","Texas Power Light, TX","NA-US-TX-TEXAS POWER LIGHT","true",,,,"Converted Decommisioned Zipcodes"
81335,"75323","UNIQUE","DALLAS","TX","PRIMARY",32.96,-96.80,-0.09,-0.83,0.54,"NA","US","Dallas, TX","NA-US-TX-DALLAS","true",,,,"Converted Decommisioned Zipcodes"
81336,"75323","UNIQUE","GULF OIL","TX","NOT ACCEPTABLE",32.96,-96.80,-0.09,-0.83,0.54,"NA","US","Gulf Oil, TX","NA-US-TX-GULF OIL","true",,,,"Converted Decommisioned Zipcodes"
81337,"75334","PO BOX","DALLAS","TX","PRIMARY",32.67,-96.61,-0.09,-0.83,0.53,"NA","US","Dallas, TX","NA-US-TX-DALLAS","true",,,,"Converted Decommisioned Zipcodes;  Historical ZipCodeType from various website"
81338,"75340","PO BOX","DALLAS","TX","PRIMARY",32.76,-96.86,-0.10,-0.83,0.54,"NA","US","Dallas, TX","NA-US-TX-DALLAS","true",,,,"Converted Decommisioned Zipcodes;  Historical ZipCodeType from various website"
81339,"75343","PO BOX","DALLAS","TX","PRIMARY",32.76,-96.86,-0.10,-0.83,0.54,"NA","US","Dallas, TX","NA-US-TX-DALLAS","true",,,,"Converted Decommisioned Zipcodes;  Historical ZipCodeType from various website"
81340,"75344","PO BOX","DALLAS","TX","PRIMARY",32.78,-96.79,-0.09,-0.83,0.54,"NA","US","Dallas, TX","NA-US-TX-DALLAS","true",,,,"Converted Decommisioned Zipcodes;  Historical ZipCodeType from various website"
81341,"75353","UNIQUE","DALLAS","TX","PRIMARY",32.78,-96.80,-0.09,-0.83,0.54,"NA","US","Dallas, TX","NA-US-TX-DALLAS","true",,,,"Converted Decommisioned Zipcodes"
81342,"75353","UNIQUE","MONTGOMERY WARD","TX","ACCEPTABLE",32.78,-96.80,-0.09,-0.83,0.54,"NA","US","Montgomery Ward, TX","NA-US-TX-MONTGOMERY WARD","true",,,,"Converted Decommisioned Zipcodes"
81343,"75363","UNIQUE","AMERICAN EXPRESS","TX","NOT ACCEPTABLE",32.93,-96.79,-0.09,-0.83,0.54,"NA","US","American Express, TX","NA-US-TX-AMERICAN EXPRESS","true",,,,"Converted Decommisioned Zipcodes"
81344,"75363","UNIQUE","DALLAS","TX","PRIMARY",32.93,-96.79,-0.09,-0.83,0.54,"NA","US","Dallas, TX","NA-US-TX-DALLAS","true",,,,"Converted Decommisioned Zipcodes"
81345,"75364","UNIQUE","DALLAS","TX","PRIMARY",32.78,-96.80,-0.09,-0.83,0.54,"NA","US","Dallas, TX","NA-US-TX-DALLAS","true",,,,"Converted Decommisioned Zipcodes"
81346,"75364","UNIQUE","FORD MOTOR COMPANY","TX","NOT ACCEPTABLE",32.78,-96.80,-0.09,-0.83,0.54,"NA","US","Ford Motor Company, TX","NA-US-TX-FORD MOTOR COMPANY","true",,,,"Converted Decommisioned Zipcodes"
81347,"75386","UNIQUE","DALLAS","TX","PRIMARY",32.78,-96.87,-0.10,-0.83,0.54,"NA","US","Dallas, TX","NA-US-TX-DALLAS","true",,,,"Converted Decommisioned Zipcodes"
81348,"75386","UNIQUE","FINGERHUT CORP","TX","ACCEPTABLE",32.78,-96.87,-0.10,-0.83,0.54,"NA","US","Fingerhut Corp, TX","NA-US-TX-FINGERHUT CORP","true",,,,"Converted Decommisioned Zipcodes"
81349,"75387","UNIQUE","DALLAS","TX","PRIMARY",32.78,-96.80,-0.09,-0.83,0.54,"NA","US","Dallas, TX","NA-US-TX-DALLAS","true",,,,"Converted Decommisioned Zipcodes"
81350,"75387","UNIQUE","SELECTIVE SERVICE","TX","NOT ACCEPTABLE",32.78,-96.80,-0.09,-0.83,0.54,"NA","US","Selective Service, TX","NA-US-TX-SELECTIVE SERVICE","true",,,,"Converted Decommisioned Zipcodes"
81351,"77869","UNIQUE","TEXAS DEPT OF CORRECTION","TX","NOT ACCEPTABLE",30.35,-96.06,-0.09,-0.85,0.50,"NA","US","Texas Dept Of Correction, TX","NA-US-TX-TEXAS DEPT OF CORRECTION","true",,,,"Converted Decommisioned Zipcodes"
81352,"77869","UNIQUE","NAVASOTA","TX","PRIMARY",30.35,-96.06,-0.09,-0.85,0.50,"NA","US","Navasota, TX","NA-US-TX-NAVASOTA","true",,,,"Converted Decommisioned Zipcodes"
81353,"78262","STANDARD","KELLY USA","TX","ACCEPTABLE",29.42,-98.49,-0.12,-0.86,0.49,"NA","US","Kelly Usa, TX","NA-US-TX-KELLY USA","true",,,,"Converted Decommisioned Zipcodes"
81354,"78262","STANDARD","SAN ANTONIO","TX","PRIMARY",29.42,-98.49,-0.12,-0.86,0.49,"NA","US","San Antonio, TX","NA-US-TX-SAN ANTONIO","true",,,,"Converted Decommisioned Zipcodes"
81355,"78275","UNIQUE","ALLIANCE DATA SYSTEMS","TX","NOT ACCEPTABLE",29.53,-98.42,-0.12,-0.86,0.49,"NA","US","Alliance Data Systems, TX","NA-US-TX-ALLIANCE DATA SYSTEMS","true",,,,"Converted Decommisioned Zipcodes"
81356,"78275","UNIQUE","SAN ANTONIO","TX","PRIMARY",29.53,-98.42,-0.12,-0.86,0.49,"NA","US","San Antonio, TX","NA-US-TX-SAN ANTONIO","true",,,,"Converted Decommisioned Zipcodes"
81357,"78286","UNIQUE","SAN ANTONIO","TX","PRIMARY",29.42,-98.49,-0.12,-0.86,0.49,"NA","US","San Antonio, TX","NA-US-TX-SAN ANTONIO","true",,,,"Converted Decommisioned Zipcodes"
81358,"78286","UNIQUE","WINDSOR PARK MALL EVAC CTR","TX","NOT ACCEPTABLE",29.42,-98.49,-0.12,-0.86,0.49,"NA","US","Windsor Park Mall Evac Ctr, TX","NA-US-TX-WINDSOR PARK MALL EVAC CTR","true",,,,"Converted Decommisioned Zipcodes"
81359,"78461","UNIQUE","CRP CHRISTI","TX","ACCEPTABLE",27.79,-97.42,-0.11,-0.87,0.46,"NA","US","Crp Christi, TX","NA-US-TX-CRP CHRISTI","true",,,,"Converted Decommisioned Zipcodes"
81360,"78461","UNIQUE","CENTRAL POWER & LIGHT CO","TX","NOT ACCEPTABLE",27.79,-97.42,-0.11,-0.87,0.46,"NA","US","Central Power & Light Co, TX","NA-US-TX-CENTRAL POWER & LIGHT CO","true",,,,"Converted Decommisioned Zipcodes"
81361,"78461","UNIQUE","CORPUS CHRISTI","TX","PRIMARY",27.79,-97.42,-0.11,-0.87,0.46,"NA","US","Corpus Christi, TX","NA-US-TX-CORPUS CHRISTI","true",,,,"Converted Decommisioned Zipcodes"
81362,"78470","STANDARD","CORPUS CHRISTI","TX","PRIMARY",27.80,-97.39,-0.11,-0.87,0.46,"NA","US","Corpus Christi, TX","NA-US-TX-CORPUS CHRISTI","true",,,,"Converted Decommisioned Zipcodes"
81363,"78470","STANDARD","CRP CHRISTI","TX","ACCEPTABLE",27.80,-97.39,-0.11,-0.87,0.46,"NA","US","Crp Christi, TX","NA-US-TX-CRP CHRISTI","true",,,,"Converted Decommisioned Zipcodes"
81364,"78471","STANDARD","CORPUS CHRISTI","TX","PRIMARY",27.80,-97.39,-0.11,-0.87,0.46,"NA","US","Corpus Christi, TX","NA-US-TX-CORPUS CHRISTI","true",,,,"Converted Decommisioned Zipcodes"
81365,"78471","STANDARD","CRP CHRISTI","TX","ACCEPTABLE",27.80,-97.39,-0.11,-0.87,0.46,"NA","US","Crp Christi, TX","NA-US-TX-CRP CHRISTI","true",,,,"Converted Decommisioned Zipcodes"
81366,"78473","STANDARD","CORPUS CHRISTI","TX","PRIMARY",27.79,-97.39,-0.11,-0.87,0.46,"NA","US","Corpus Christi, TX","NA-US-TX-CORPUS CHRISTI","true",,,,"Converted Decommisioned Zipcodes"
81367,"78473","STANDARD","CRP CHRISTI","TX","ACCEPTABLE",27.79,-97.39,-0.11,-0.87,0.46,"NA","US","Crp Christi, TX","NA-US-TX-CRP CHRISTI","true",,,,"Converted Decommisioned Zipcodes"
81368,"78474","STANDARD","CORPUS CHRISTI","TX","PRIMARY",27.80,-97.39,-0.11,-0.87,0.46,"NA","US","Corpus Christi, TX","NA-US-TX-CORPUS CHRISTI","true",,,,"Converted Decommisioned Zipcodes"
81369,"78474","STANDARD","CRP CHRISTI","TX","ACCEPTABLE",27.80,-97.39,-0.11,-0.87,0.46,"NA","US","Crp Christi, TX","NA-US-TX-CRP CHRISTI","true",,,,"Converted Decommisioned Zipcodes"
81370,"78475","STANDARD","CORPUS CHRISTI","TX","PRIMARY",27.79,-97.39,-0.11,-0.87,0.46,"NA","US","Corpus Christi, TX","NA-US-TX-CORPUS CHRISTI","true",,,,"Converted Decommisioned Zipcodes"
81371,"78475","STANDARD","CRP CHRISTI","TX","ACCEPTABLE",27.79,-97.39,-0.11,-0.87,0.46,"NA","US","Crp Christi, TX","NA-US-TX-CRP CHRISTI","true",,,,"Converted Decommisioned Zipcodes"
81372,"78476","STANDARD","CORPUS CHRISTI","TX","PRIMARY",27.80,-97.39,-0.11,-0.87,0.46,"NA","US","Corpus Christi, TX","NA-US-TX-CORPUS CHRISTI","true",,,,"Converted Decommisioned Zipcodes"
81373,"78476","STANDARD","CRP CHRISTI","TX","ACCEPTABLE",27.80,-97.39,-0.11,-0.87,0.46,"NA","US","Crp Christi, TX","NA-US-TX-CRP CHRISTI","true",,,,"Converted Decommisioned Zipcodes"
81374,"78477","STANDARD","CORPUS CHRISTI","TX","PRIMARY",27.80,-97.39,-0.11,-0.87,0.46,"NA","US","Corpus Christi, TX","NA-US-TX-CORPUS CHRISTI","true",,,,"Converted Decommisioned Zipcodes"
81375,"78477","STANDARD","CRP CHRISTI","TX","ACCEPTABLE",27.80,-97.39,-0.11,-0.87,0.46,"NA","US","Crp Christi, TX","NA-US-TX-CRP CHRISTI","true",,,,"Converted Decommisioned Zipcodes"
81376,"78478","STANDARD","CRP CHRISTI","TX","ACCEPTABLE",27.79,-97.39,-0.11,-0.87,0.46,"NA","US","Crp Christi, TX","NA-US-TX-CRP CHRISTI","true",,,,"Converted Decommisioned Zipcodes"
81377,"78478","STANDARD","CORPUS CHRISTI","TX","PRIMARY",27.79,-97.39,-0.11,-0.87,0.46,"NA","US","Corpus Christi, TX","NA-US-TX-CORPUS CHRISTI","true",,,,"Converted Decommisioned Zipcodes"
81378,"78786","UNIQUE","STATE BOARD OF INSURANCE","TX","NOT ACCEPTABLE",30.35,-97.65,-0.11,-0.85,0.50,"NA","US","State Board Of Insurance, TX","NA-US-TX-STATE BOARD OF INSURANCE","true",,,,"Converted Decommisioned Zipcodes"
81379,"78786","UNIQUE","AUSTIN","TX","PRIMARY",30.35,-97.65,-0.11,-0.85,0.50,"NA","US","Austin, TX","NA-US-TX-AUSTIN","true",,,,"Converted Decommisioned Zipcodes"
81380,"78788","UNIQUE","AUSTIN","TX","PRIMARY",30.26,-97.74,-0.11,-0.85,0.50,"NA","US","Austin, TX","NA-US-TX-AUSTIN","true",,,,"Converted Decommisioned Zipcodes"
81381,"78788","UNIQUE","IRS SERVICE CENTER","TX","NOT ACCEPTABLE",30.26,-97.74,-0.11,-0.85,0.50,"NA","US","Irs Service Center, TX","NA-US-TX-IRS SERVICE CENTER","true",,,,"Converted Decommisioned Zipcodes"
81382,"78798","STANDARD","AUSTIN","TX","PRIMARY",30.37,-97.68,-0.11,-0.85,0.50,"NA","US","Austin, TX","NA-US-TX-AUSTIN","true",,,,"Converted Decommisioned Zipcodes;  Historical ZipCodeType from various website"
81383,"78798","STANDARD","DELL COMPUTERS","TX","NOT ACCEPTABLE",30.37,-97.68,-0.11,-0.85,0.50,"NA","US","Dell Computers, TX","NA-US-TX-DELL COMPUTERS","true",,,,"Converted Decommisioned Zipcodes;  Historical ZipCodeType from various website"
81384,"79187","UNIQUE","AMARILLO","TX","PRIMARY",35.26,-101.71,-0.16,-0.79,0.57,"NA","US","Amarillo, TX","NA-US-TX-AMARILLO","true",,,,"Converted Decommisioned Zipcodes"
81385,"79187","UNIQUE","IOWA BEEF PACKERS","TX","NOT ACCEPTABLE",35.26,-101.71,-0.16,-0.79,0.57,"NA","US","Iowa Beef Packers, TX","NA-US-TX-IOWA BEEF PACKERS","true",,,,"Converted Decommisioned Zipcodes"
81386,"79320","STANDARD","BULA","TX","PRIMARY",33.86,-102.67,-0.18,-0.81,0.55,"NA","US","Bula, TX","NA-US-TX-BULA","true",,,,"Converted Decommisioned Zipcodes"
81387,"79405","STANDARD","LUBBOCK","TX","PRIMARY",33.57,-101.84,-0.17,-0.81,0.55,"NA","US","Lubbock, TX","NA-US-TX-LUBBOCK","true",,,,"Converted Decommisioned Zipcodes"
81388,"80028","UNIQUE","LOUISVILLE","CO","PRIMARY",39.95,-105.14,-0.20,-0.73,0.64,"NA","US","Louisville, CO","NA-US-CO-LOUISVILLE","true",,,,"Converted Decommisioned Zipcodes"
81389,"80028","UNIQUE","STORAGE TECHNOLOGY CORP","CO","NOT ACCEPTABLE",39.95,-105.14,-0.20,-0.73,0.64,"NA","US","Storage Technology Corp, CO","NA-US-CO-STORAGE TECHNOLOGY CORP","true",,,,"Converted Decommisioned Zipcodes"
81390,"80940","UNIQUE","COLORADO SPGS","CO","ACCEPTABLE",38.88,-104.67,-0.19,-0.75,0.62,"NA","US","Colorado Spgs, CO","NA-US-CO-COLORADO SPGS","true",,,,"Converted Decommisioned Zipcodes"
81391,"80940","UNIQUE","COLORADO SPRINGS","CO","PRIMARY",38.88,-104.67,-0.19,-0.75,0.62,"NA","US","Colorado Springs, CO","NA-US-CO-COLORADO SPRINGS","true",,,,"Converted Decommisioned Zipcodes"
81392,"80940","UNIQUE","WALTER DRAKE","CO","NOT ACCEPTABLE",38.88,-104.67,-0.19,-0.75,0.62,"NA","US","Walter Drake, CO","NA-US-CO-WALTER DRAKE","true",,,,"Converted Decommisioned Zipcodes"
81393,"81075","STANDARD","STONINGTON","CO","PRIMARY",37.29,-102.18,-0.16,-0.77,0.60,"NA","US","Stonington, CO","NA-US-CO-STONINGTON","true",,,,"Converted Decommisioned Zipcodes"
81394,"81127","STANDARD","CHIMNEY ROCK","CO","PRIMARY",37.21,-107.34,-0.23,-0.76,0.60,"NA","US","Chimney Rock, CO","NA-US-CO-CHIMNEY ROCK","true",,,,"Converted Decommisioned Zipcodes"
81395,"81127","STANDARD","PIEDRA","CO","ACCEPTABLE",37.21,-107.34,-0.23,-0.76,0.60,"NA","US","Piedra, CO","NA-US-CO-PIEDRA","true",,,,"Converted Decommisioned Zipcodes"
81396,"81134","STANDARD","GARCIA","CO","ACCEPTABLE",37.00,-105.53,-0.21,-0.76,0.60,"NA","US","Garcia, CO","NA-US-CO-GARCIA","true",,,,"Converted Decommisioned Zipcodes"
81397,"81134","STANDARD","SAN LUIS","CO","PRIMARY",37.00,-105.53,-0.21,-0.76,0.60,"NA","US","San Luis, CO","NA-US-CO-SAN LUIS","true",,,,"Converted Decommisioned Zipcodes"
81398,"81153","PO BOX","LA VALLEY","CO","ACCEPTABLE",37.12,-105.36,-0.21,-0.76,0.60,"NA","US","La Valley, CO","NA-US-CO-LA VALLEY","true",,,,"Converted Decommisioned Zipcodes"
81399,"81153","PO BOX","LOS FUERTES","CO","ACCEPTABLE",37.12,-105.36,-0.21,-0.76,0.60,"NA","US","Los Fuertes, CO","NA-US-CO-LOS FUERTES","true",,,,"Converted Decommisioned Zipcodes"
81400,"81153","PO BOX","SAN FRANCISCO","CO","ACCEPTABLE",37.12,-105.36,-0.21,-0.76,0.60,"NA","US","San Francisco, CO","NA-US-CO-SAN FRANCISCO","true",,,,"Converted Decommisioned Zipcodes"
81401,"81153","PO BOX","SAN PABLO","CO","PRIMARY",37.12,-105.36,-0.21,-0.76,0.60,"NA","US","San Pablo, CO","NA-US-CO-SAN PABLO","true",,,,"Converted Decommisioned Zipcodes"
81402,"81153","PO BOX","SAN PEDRO","CO","ACCEPTABLE",37.12,-105.36,-0.21,-0.76,0.60,"NA","US","San Pedro, CO","NA-US-CO-SAN PEDRO","true",,,,"Converted Decommisioned Zipcodes"
81403,"81153","PO BOX","EL RITO","CO","ACCEPTABLE",37.12,-105.36,-0.21,-0.76,0.60,"NA","US","El Rito, CO","NA-US-CO-EL RITO","true",,,,"Converted Decommisioned Zipcodes"
81404,"83721","UNIQUE","BOISE","ID","PRIMARY",43.61,-116.20,-0.31,-0.64,0.68,"NA","US","Boise, ID","NA-US-ID-BOISE","true",,,,"Converted Decommisioned Zipcodes"
81405,"83721","UNIQUE","IDAHO POWER","ID","NOT ACCEPTABLE",43.61,-116.20,-0.31,-0.64,0.68,"NA","US","Idaho Power, ID","NA-US-ID-IDAHO POWER","true",,,,"Converted Decommisioned Zipcodes"
81406,"83727","UNIQUE","BOISE","ID","PRIMARY",43.61,-116.20,-0.31,-0.64,0.68,"NA","US","Boise, ID","NA-US-ID-BOISE","true",,,,"Converted Decommisioned Zipcodes"
81407,"83727","UNIQUE","I D FIRST NATL BANK","ID","NOT ACCEPTABLE",43.61,-116.20,-0.31,-0.64,0.68,"NA","US","I D First Natl Bank, ID","NA-US-ID-I D FIRST NATL BANK","true",,,,"Converted Decommisioned Zipcodes"
81408,"83727","UNIQUE","WEST ONE BANK","ID","NOT ACCEPTABLE",43.61,-116.20,-0.31,-0.64,0.68,"NA","US","West One Bank, ID","NA-US-ID-WEST ONE BANK","true",,,,"Converted Decommisioned Zipcodes"
81409,"83730","UNIQUE","BOISE","ID","PRIMARY",43.61,-116.20,-0.31,-0.64,0.68,"NA","US","Boise, ID","NA-US-ID-BOISE","true",,,,"Converted Decommisioned Zipcodes"
